Nametag,Japanese,English
Cole,この椅子に<IF #>も<ELSE>は<ENDIF>ホコリが積もっているな。<IF #>机と同様、最近まで使われていなかったようだな。<ENDIF>,"This chair <IF #>is also <ELSE> is <ENDIF>dusty. <IF #>Like the desk, it doesn't seem like it got much use.<ENDIF>"
Cole,なんだかこの本棚にあるのは小説ばっかりだな‥‥‥。,"Strange, the bookshelf only has novels."
Cole,これだけの本の題名だけを読むのだってえらい大変だぞ。,It's hard to know what the book's about from just the title.
Cole,俺も昔は小説ばっかり読んでいた頃があったが、ここまでの量はさすがになかったな。,"I used to read more, but not as much as I'd have liked to."
Cole,この本棚には何もなさそうだな‥‥‥。,Seems to be nothing on this bookshelf.
Cole,ん？　これは若い頃のドクと奥さんの写真だな‥‥‥。,Hm? It's a picture of Doc and his wife when they were young.
Cole,こんな物があったなんて、やっぱりドクは奥さんが居なくなって寂しかったんだろうな。,I guess Doc was lonely after his wife passed away.
Cole,最後にこの人を見たのは、俺がこの街へ越して間もない時だったな。,The last time I saw her was when I'd just arrived in the city.
Cole,こんな優しくてきれいな人が交通事故で死んでしまうなんて、思ってもみなかったな。,She was a good person. It's a shame she died in a traffic accident.
Cole,『ハッピーバースデー・メアリー　２０－Ｏｃｔ』と書いてある。この写真は、ドクの奥さんの誕生日に撮ったものだろう。,"""Happy Birthday, Mary. Oct 20"" This must've been taken on her birthday."
Cole,おっと、いつまでも写真を眺めている訳にもいかないな。,"Well, I can't waste time looking at photos."
Cole,このベッドには、この写真以外にこれといって気になるものは何もなさそうだな。,"Nothing in or around the bed of note, except for the photo."
Cole,ドクの使っていたセミダブルのベッドだな。奥さんが居なくなって、すぐに買い替えたと聞いたな。,It's a twin bed used by Doc. I think he got a new one after his wife passed away.
Cole,ドクは研究熱心だったから、あまりこのベッドで眠る事はなかったんだよな。いつも研究所の椅子で寝てたっけ‥‥‥。,"Doc was so passionate about his work, he didn't sleep here much."
Cole,ベッドはきれいに整っているようだ。ドクは結構、几帳面な所があるからな。,The bed's in good condition. Doc was meticulous about certain things.
Cole,このソファーに座るとドクがいた頃を思い出してしまうな。ドクはあの椅子に座って俺に将来の夢を語ってくれたんだ。,This sofa reminds me of our time together. He used to sit down and tell me about his future dreams and plans.
Cole,前にシーラをはじめて連れてきた時は、シーラは緊張してこのソファーの端でモジモジしていたんだ。,The bed's in good condition. Doc was meticulous about certain things.
Cole,このソファーはフカフカしていて俺は結構気にいっているんだ。,"It's a nice soft sofa, and I like it a lot."
Cole,このテーブルにはかなりホコリが積もっている。テーブルだけでなく、この部屋自体あまり使われていなかったようだな。,There's a lot of dust on the table. It seems like nothing in this room got a lot of use.
Cole,このテーブルにドクの奥さんが、よくケーキを焼いて持ってきてくれたんだ。‥‥‥あの頃に戻りたいな。,Doc's wife used to bring us cake and set it on this table. Those were better days...
Cole,何の変哲もないテーブルだ。ここにあの<SET M>鍵が使われる<ELSE>暗証番号が書かれている<ENDIF>とは思えないな。,"It's a plain table. <SET M>I can't use the key here, <ELSE>It doesn't have the password written on it, <ENDIF>I don't think."
Cole,これは結構昔の写真だな‥‥‥こんな若いドクをみたのは初めてだな。,This is a pretty old photo. I don't think I've ever seen Doc so young.
Cole,この写真のドクはとても幸せそうな顔をしているな。,Doc looks very happy in this photo.
Cole,この本棚には何もなさそうだな‥‥‥。,Seems to be nothing on this bookshelf.
Cole,今度は別の部屋を調べてみるか‥‥‥。,Should we check this room later?
Cole,もう少しこの部屋を調べてみるか。,Let's keep investigating this room.
,廊下に出る　<OR>キャンセル　,
