Nametag,Japanese,English
,Cain: コール、もう限界だ！！,"Cain: Cole, we've hit our limit!"
,Cain: 上で爆発が起きたようだぞ！！　天井が崩れ始めている！！,Cain: Something exploded! The ceiling is starting to collapse!
,Cain: コール！！　このままでは俺達まで押し潰されてしまうぞ、逃げた方が良さそうだ！！,Cain: We're gonna get crushed if we stay here! We've got to run!
,Cain: こっちに非常階段があるぞ！！　ここから脱出するんだ！！,Cain: There's emergency stairs here! Let's go!
,Cain: コール！！　グスグスするなっ、早くこいっ！！,Cain: Don't get careless!
,Cain: コール、こっちだ急げ！！,Cain: Here! Hurry!!!
,Cain: もう遅いよ、コール！！　たとえいたとしても、さっきの爆発で‥‥‥！！,"Cain: It's too late! Even so, the explosion before...!"
,Cain: まずいぞ！！　ホテルが崩れ始めているぞ！！　コール、彼女はもうどこかに逃げているよ。そう信じようぜ！！,"Cain: It's too late! Sheila must've gotten out, I'm sure of it!"
,Cain: しかし、死霊の侵入にホテルの爆破なんて、偶然にしては出来すぎているな。これも多分、キールという奴の仕業だろう。,Cain: But the zombie horde and the bombardment... it's too much of a coincidence that they happened now! It must've been Killer!
,Cain: まずいっ！！　階段が途中で切れているぞ！！,Cain: Ah! The stairs are destroyed halfway up!
,Cain: 下は川か‥‥‥コール、飛び込もう！！,Cain: Let's jump for the river!
,Cain: 大丈夫だって。さっき雨が降ったから、いくらか水嵩が増えてるよ。,Cain: It's fine! The rain probably increased the water level!
,Cain: とにかくこのままでは奴等に上がってこられるのは時間の問題だからな。飛び降りるしかないだろう。,Cain: It's only a matter of time before they reach us! We have to jump!
,Cain: いくぞっ！！,Cain: Geronimo!
,Cain: コール‥‥‥大丈夫か‥‥‥？,"Cain: Cole, you okay?!"
,Cain: たぶん時限爆弾か何かを使ったのだろう。ホテルごとブッ壊すなんて、キールの奴はかなり焦っているようだな。,Cain: It must've been a time bomb or something! Killer wanted to destroy this place!
,Cain: ああ、そうだな‥‥‥。,"Cain: Ah, yeah."
,Cain: ‥‥‥‥‥‥ん！？,Cain: ....Wha?
,Cain: コール、何か聞こえないか！？,Cain: I don't hear anything.
,Cain: 俺に聞かれたって判らないっすよ！！　キールは病院にいる筈だろ！？,Cain: I'm not sure! Killer must be at the hospital!
,Cain: もっと速く走れよ！！,Cain: Run faster!
,Cain: コール、あそこの陰に隠れるぞ！！,Cain: I'm right behind you!
,Cain: ほらっ、そこだ！！\n,Cain: Look! There!!!\n
,Cain: どうだ？　行ったか？,Cain: What is that? Did you go?
,Cain: しかし死霊に爆薬にヘリとは、なかなか手回しがいいな。,"Cain: No big deal, just zombies and bombs and a helicopter."
,Cain: ああ、奴は俺達を殺るためには手段を選ばないようだ。他のメンバーが巻き添えをくう前に奴を探し出した方がいいだろう。,"Cain: Yeah, he didn't manage to kill us. We gotta find him before he gets to the others!"
,Cain: ところで、さっきのヘリだが‥‥‥。,"Cain: Also, that helicopter..."
,Cain: あのヘリを何処かで見た覚えがあるな‥‥‥,Cain: I remember it from somewhere.
,Cain: 元々は軍の物だったが、どこかで払い下げているものだろう。,"Cain: It's a military helicopter, but maybe someone owns it privately."
,Cain: コール、ちょっと用事を思い出した。先に病院へ行っててくれないか？　俺も後から行くよ。,"Cain: I just remembered something. Cole, you go on ahead to the hospital. I'll catch up."
,Cain: 俺の見間違いかもしれないが‥‥‥さっきのようなヘリを持っている会社を以前、見た事があるんだ。,Cain: I may know the company that bought this helicopter.
,Cain: ちょっと確かめに行ってくるが、もしキールを捕まえたら殺さずに俺の来るのを待っててくれよな。,"Cain: I won't be long, but if you catch Killer, don't kill him. Wait for me to question him."
,Cain: それじゃ、気をつけてな。,Cain: Be careful.
,コール：ほんとだ‥‥‥！！　‥‥‥きっと救助にきたんだ！！,Cole: Really! I'm sure you've come to the rescue!
,コール：うん、そうかもしれないな。,"Cole: Yeah, maybe."
,コール：‥‥‥なんだかヘリの様子が変だぞ。,Cole: Something's off with that helicopter...
,ケイン：コール、もしかしたら既にシーラさんは救助されているんじゃ‥‥‥！！,"Cain: Cole, maybe Sheila was already rescued!"
,ケイン：気付いてくれ！！　こっちだ！！,Cain: Look out! Get over here!
,ケイン：どうしたんだ？　俺達に気付いてくれたのか？,Cain: What happened? Did they lose us?
,コール：おおーい！！　ここだー！！　俺はここだー！！,Cole: Hey! Over here!!! We're h-
,ケイン：まずいっ！！　コール、逃げるぞ！！,"Cain: First things first, let's get out of here!"
