Nametag,Japanese,English
Cole,キャッシー‥‥‥？,Cathy...?
Cole,キャッシー、君の気持ちは痛いほど判るよ。だけど俺には‥‥‥,"Cathy, I understand your feelings. But, for me..."
Cole,判ったよ、キャッシー‥‥‥。俺が君のためにしてやれるのはその位だもんな‥‥‥。,"OK, Cathy. But that's it."
Cole,ん？　キャッシー、このお金‥‥‥。,"Hm? Cathy, this money..."
Cole,今となってはお金を使う所なんてどこにもないんじゃないか？　どこのお店に行ったところで従業員の一人もいないと思うが‥‥‥。,Is there nowhere to spend money now? I don't think anyone's working during all this.
Cole,そうか‥‥‥キャッシーの彼も死霊に‥‥‥。でも、どうして１セントなんか‥‥‥？,I see... Cathy's boyfriend is a zombie now... but why a penny?
Cole,お守りか‥‥‥何かの映画でもそんな場面があったな‥‥‥。キャッシーも純粋な付き合いをしていたんだろう‥‥‥まだ２０歳だもんな‥‥‥。,A necklace... it's like something from a movie... a pure relationship. She's only 20.
Cole,〔なんか‥‥‥このコインを見たらキャッシーが可哀想になってきたな‥‥‥。ここで俺がキャッシーを抱いて、それで本当に幸せなんだろうか‥‥‥〕,(Cathy was sad when she looked at that coin... but I'm holding her here and it makes me happy.)
Cole,本当にそれでキャッシーは幸せなんだろうか‥‥‥？,But is Cathy really happy with that?
Cole,〔そうだな‥‥‥キャッシーの気持ちは十分判っているつもりだし、今は俺に抱かれて少しでも気をまぎらわせた方がいいのかもしれないな‥‥‥〕,(That's right. I'm beinginning to understand Cathy's feelings. But holding her this close is a little distracting.)
Cole,キャッシー‥‥‥,Cathy...
Cole,はあはあはあ‥‥‥。,Hah... hah... hah...
Cole,そう？,Is that so?
Cole,不思議な力か‥‥‥でも、そんな事を言われたのは初めてだぜ？,"A mysterious power... I haven't heard that before, have I?"
Cole,ああ、そうだよ。,"Ah, yes."
Cole,うん‥‥‥そうだな。俺よく通勤で駅まで行ってるからな‥‥‥あのレストランの前は毎日とおっているしな‥‥‥。,"Ah. Yeah, I always go to that station when I'm commuting. I go to that restaurant every day."
Cole,あっ、そろそろ行かないと‥‥‥。直にシーラが帰ってくるんだよ。,I should get going... Sheila will be back soon.
Cole,ああ‥‥‥またな。,Oh...
Cole,〔そうだな‥‥‥キャッシーの気持ちは十分判っているつもりだし、彼が死んでしまったばっかりだもんな‥‥‥ここはそっとしておいた方がいいのかもしれないな〕,"(That's right. I understand how Cathy feels, and her boyfriend just died. Still, I'd better keep this to myself.)"
Cole,キャッシー‥‥‥すまない‥‥‥。俺、やっぱり君を抱く訳にはいかないよ。俺はキャッシーの彼のように君を心から愛せるとは思えない‥‥‥。,Cathy... I'm sorry. I don't think it's a good idea. I can't be a substitute for your boyfriend.
Cole,もし俺が本当にキャッシーを抱いていたら？,What if I was dating Cathy?
Cole,そうだったのか‥‥‥今からじゃ遅い？,Was that so late?
Cole,ははは、じゃ俺はそろそろ失礼するよ。直にシーラが帰ってくるからな。,"Haha, I'm sorry then. Sheila will be back soon."
Cole,そろそろ失礼するよ。シーラが戻ってくるかもしれないんでね。,I'm sorry. Sheila will be back soon.
Cole,もう少しキャッシーと話そうかな。,I'm going to talk to Cathy some more.
,Cathy: あなたは昨日来た‥‥‥コールさんだっけ？,Cathy: You were here yesterday. Are you Cole?
,Cathy: 私はキャッシーっていうの。よろしくね。,Cathy: I'm Cathy. Nice to meet you!
,Cathy: コールさん‥‥‥‥‥‥。,Cathy: Cole...
,Cathy: いやね‥‥‥どこ見てるのよ。,Cathy: Um... what are you looking at?
,Cathy: コールさん？　さっきから窓ばっかり見てるけど、何かあるの？,Cathy: I've been watching from the windows for awhile now.
,Cathy: あれ？　シーラさん‥‥‥まだ戻ってないんですか？,Cathy: Wait. Sheila hasn't come back yet?
,Cathy: <IF d>シーラさんが戻って来なかったら、私も一緒に探しに行きますね。,"Cathy: <IF d>If Sheila doesn't come back, I can go with you."
,Cathy: うふふ、ほんとに失礼ね。でも教えてあげるわ、今年で２０になったの。コールさんは‥‥‥うーんと、二十‥‥‥３？４かな？,"Cathy: Haha. Well, I'll tell you. I turned 20 this year. I'm guessing you're... 23? 24?"
,Cathy: そっかぁ‥‥‥私からすればお兄さんね。,Cathy: So... does that make me your sister?
,Cathy: ここのメンバーの人達ってコールさんみたいなタイプの人がいないから、コールさんが来てくれてよかったわ。,"Cathy: I'm glad someone like you is here, Cole."
,Cathy: うふふふ、ノーズさんに言ったら怒るだろうなぁ‥‥‥。,"Cathy: Haha, I'd get angry if you told Nose!"
,Cathy: 街がこうなってしまう前には、駅前のレストランでウェイトレスをしてたのよ。今はメンバーの人のやっつけた死霊の数を計算したり、現場にも行くことがあるわ。,"Cathy: Before the city was overrun, I was at a restaurant by the train station. Now, I tabulate the number of zombies that the survivors here killed and go out and check."
,Cathy: あ、そうそう。昨日コールさんと一緒にいた女の人って、もしかしてコールさんのガールフレンド？,"Cathy: Oh yeah, that woman who was with you. Is that your girlfriend?"
,Cathy: シーラさんっていうんだ‥‥‥あんなに奇麗な人って、なんか女として憧れちゃうな。,Cathy: Oh Sheila. She's very pretty.
,Cathy: そ、そんなからかわないでください‥‥‥そんな事言ってると私本気にしちゃいますから。それにシーラさんにだって悪いですよ。,Cathy: No need to be sorry. Seriously. It's bad for Sheila.
,Cathy: コールさんって私が思ってたとおり、とても優しい方なんですね。,"Cathy: I thought you were a nice person, and you are!"
,Cathy: 私、憧れちゃうな。,Cathy: I don't yearn for that.
,Cathy: うん‥‥‥最初はやっぱり震えが止まらなかったの。だけどグールさんが声をかけてくれたわ。私‥‥‥いつかきっと平和になるって‥‥‥信じてる‥‥のよ‥‥‥。,Cathy: Yeah. At first I couldn't stop shaking. I didn't even notice until Ghoul pointed it out. But I'll be at ease again someday. I hold onto that hope.
,Cathy: だけど‥‥‥‥‥‥,Cathy: But...
,Cathy: だけど、やっぱり私は強い女ではないんです‥‥‥。笑顔でいられるのもグールさんの言葉を信じてたから‥‥‥でも、でも私‥‥‥,Cathy: But I'm not a strong woman. The reason I can smile is because I believe in Ghoul. And yet...
,Cathy: コールさん‥‥‥一生のお願いがあるんです。,Cathy: Cole... can I ask you a weird favor?
,Cathy: 私を‥‥‥私を抱いてくれませんか！？,Cathy: Can... can you hold me?
,Cathy: 私、コールさんのような温かい人待っていたんです。私だってやっぱり女です‥‥‥恐くなれば誰かにすがり付きたくなるんです。,"Cathy: I was waiting for a man like you. I feel like when I'm scared, I always had my boyfriend to hold me but..."
,Cathy: シーラさん‥‥‥ですね。私、シーラさんのような奇麗な娘じゃありません。それは十分に自分でも判っているつもりです。,Cathy: I know I'm not beautiful like Sheila. I'm aware of that.
,Cathy: 愛していなければ抱ける筈がありません。‥‥‥だけど‥‥‥いつ自分が殺されてしまうかと思うとすごく不安で‥‥‥。,"Cathy: You don't have to, but... I'm afraid I'm going to die soon and I can't shake that feeling."
,Cathy: お願いです、コールさん。今だけでいいんです‥‥‥今だけで‥‥‥。,"Cathy: Please, Cole. Just now. Just right now."
,Cathy: ありがとう‥‥‥‥コールさん‥‥‥。,Cathy: Thank you... Cole.
,Cathy: あっ‥‥‥,Cathy: Ah.
,Cathy: これ‥‥‥実は彼がくれたものなんです。彼って言っても昨日、死霊に‥‥‥。,Cathy: My boyfriend gave me this. He's a zombie now.
,Cathy: ええ、１セントのコインなんて今は持ってても邪魔なだけなんですけど‥‥‥彼はこれをお守りにくれたんです。,"Cathy: Yeah, it's his lucky penny."
,Cathy: あっ‥‥‥‥‥‥,Cathy: Ah...
,Cathy: きて‥‥‥。,Cathy: Come here...
,Cathy: あっ‥‥‥コールさん‥‥‥,Cathy: Ah... Cole...
,Cathy: あん‥‥‥コールさんの手‥‥‥とても温かい‥‥‥,"Cathy: Ah... Cole, your hands... are so warm."
,Cathy: んっ‥‥‥はぁはぁ‥‥‥,Cathy: Hm... ha ha...
,Cathy: あん‥‥‥コール‥‥‥さ‥‥ん‥‥‥,Cathy: Oh... Cole...
,Cathy: はぁん‥‥‥いぃ‥‥‥はぁはぁ‥‥‥,Cathy: Cole... ha... ha...
,Cathy: ‥‥‥はぁはぁ‥‥‥あうっ‥‥‥,Cathy: Oh Cole...
,Cathy: ‥‥‥あっ‥‥‥あっ‥‥‥いぃ‥‥‥はぁはぁ,Cathy: ...ah ...ah
,Cathy: あうっ‥‥‥うっ‥‥‥あっ‥‥‥,Cathy: Ugh ugh
,Cathy: も‥‥‥もうダメ‥‥‥あっ‥‥‥あんっ‥‥‥,Cathy: I can't... hold out...
,Cathy: あっ‥‥‥ああん‥‥‥いやっ‥‥‥あうっ‥‥‥だめぇ‥‥‥,Cathy: Ah ah ah
,Cathy: もうだめ‥‥‥うん‥‥‥ああん‥‥‥あん‥‥あああああっ‥‥‥。,Cathy: Ah ah (what kind of hug is this?)
,Cathy: コールさん‥‥‥素敵だった‥‥‥。,"Cathy: Cole, that was lovely."
,Cathy: コールさんって‥‥‥不思議な人‥‥‥。,"Cathy: Cole, it's like you've got a mysterious power."
,Cathy: うん。だって私、結構人見知りする方なのにコールさんとはすぐに話が出来たし‥‥‥。コールさんって普通の人にはない不思議な力があるのかもしれないわね。,"Cathy: I'm actually a shy person but I've got no trouble talking to you. I'm telling you, you've got a mysterious power."
,Cathy: ねぇ、コールさんってこの街に住んでたんでしょ？,"Cathy: Hey, did you live in this city?"
,Cathy: なら今までにどこか知らない所で私と‥‥‥話す事はないかもしれないけど、すれ違ったり側を通りかかったりしていたのかも‥‥‥。,"Cathy: So we've never spoken, but we might have passed by each other multiple times."
,Cathy: うん‥‥‥今度はゆっくりお話の相手でもしてくださいね。,Cathy: Yeah... please talk slowly.
,Cathy: ‥‥‥そう。少し残念だけど‥‥‥実は私、コールさんを試してみたの。だけど、私が思っていたよりずっとコールさんは優しい人だったわ‥‥‥。,"Cathy: Yeah, I'm sorry I actually tried. But you're kinder than I expected."
,Cathy: 私としてはその方がとても嬉しかったけど‥‥‥でもコールさんは私の事を本当に考えてくれた‥‥‥試したりしてごめんなさい‥‥‥。,"Cathy: It would've made me very happy. But you were thinking for the both of us. I'm sorry I tried that, Cole."
,Cathy: 遅いっ！,Cathy: Slow!
,Cathy: コールさん‥‥‥,Cathy: Cole...
,Cathy: ‥‥‥ありがとう。,Cathy: Thank you.
,Cathy: うん、また来てくださいね。,"Cathy: Yeah, come anytime."
,抱いた方がいいな<OR>抱かない方がいいな,Hold her<OR>Don't hold her
,抱いた方がいいな<OR>抱かない方がいいな,Hold her<OR>Don't hold her
,廊下に戻る　<OR>キャンセル　,
,コール：どうしようか‥‥‥。,Cole: What do I do?
