Nametag,Japanese,English
Cole,日記は‥‥‥１月２４日に‥‥‥２月６日‥‥‥日付が飛び飛びになっているな。そういえば、２月６日といえば写真の日付と一緒だな。この頃にドクは何をしていたんだろうか。,"In the diary, January 24 and February 6 jump out. Speaking of which, Feb 6 was the same date as the photo. What was Doc doing on that date?"
Cole,取り敢えず、この１月２４日から読んでみるか。,Let's start by reading Jan 24.
Cole,この頃から蘇生薬のもたらす狂暴化に悩んでいたのか‥‥‥。,Was he worried about the violence caused by the resurrection drug?
Cole,次は２月６日か‥‥‥。,Next is Feb 6.
Cole,もし、この時にドクの言った事を真に受けた奴がいたとしたら‥‥‥。,If anyone at this time did what Doc said...
Cole,と、とにかく次を‥‥‥。,"Anyway, next..."
Cole,次は２月２５日だ。,Next is Feb 25.
Cole,あのジャックという警官もすぐに蘇生させたが、結局は狂暴化してしまったもんな‥‥‥。やはり狂暴化は小動物も人間も同じ結果になってしまうんだな。,"The police officer named Jack was revived immediately, but eventually became violent. After all, violence occurs in both humans and small animals."
Cole,２月２７日か‥‥‥。,Feb 27...
Cole,なんだって！？　じゃ、やっぱりドクの言ってた事を真に受けて、ドクの家に盗みに入った奴がいたのか！？,"Wait, what? There was someone who broke into Doc's house and took his work?"
Cole,ケインの言ってた１ヶ月前というのも、多分何者かがドクの蘇生薬を使って‥‥‥。,"Cain said that a month ago, someone was using a resurrection drug..."
Cole,ドクは俺の驚いた顔を楽しみにしていたんだ‥‥‥。それがあんな事になってしまうなんて‥‥‥。,Doc would have looked forward to my shocked face. He was that kind of person.
Cole,でも犯人の手掛かりがないって‥‥‥一体誰が薬を持ち出したんだろう？　ドクの住所なんて名簿を見れば一発だからな‥‥‥学会の人間だったら誰でも来る事ができるし‥‥‥。,But no clue as to the culprit... Doc's address is publicly listed. It could've been anyone.
Cole,次の３月２５日っていえば一週間前だな。,Next is March 25... one week ago.
Cole,これで全部か‥‥‥。,Is that everything?
Cole,何者かがドクの研究を盗んでやった事には間違いないだろう。ケインの街に死霊が現れたのも、多分そいつの仕業だな。,There's no doubt someone stole Doc's work. The zombies from a month ago Cain mentioned prove that it's that thief's work.
Cole,もう一度最初から読んでみるか‥‥‥。,Should I re-read it?
Cole,ドクの研究を盗んだ犯人とは、一体誰なんだろう‥‥‥。,Who stole Doc's research?
Cole,少し変わった本だな‥‥‥‥‥‥あれ？,This book... it's a little strange.
Cole,これは本でなく日記のようだぞ。ドクが日記を付けていたとは知らなかったな。,"This looks like a diary, not a textbook. I didn't know Doc kept a diary."
Cole,いくら俺でもドクの日記を勝手に読むなんて事はできないけど、なんでこんな金庫の中にわざわざ日記なんか入れておくんだろうか。,I understand keeping a diary private... but why did he keep it locked in a safe?
Cole,もしドクの研究を盗んだ犯人がこの写真の中にいたとしたら、今頃は死霊に喰われてしまっているのか、もしくはどこかであざ笑っているのかも‥‥‥。,"If the person who stole Doc's work was in the photo, they could've been killed by zombies or maybe they're just laughing somewhere?"
Cole,この写真の中のドクの表情には余裕があるな。蘇生薬を発表して、ここにいる皆を驚かせてやろうと考えていたのだろうな。,Doc looks so excited in this photo. Was he announcing his work on the resurrection drug?
Cole,ここに写っている他の学者さんたち‥‥‥ん！？,Those other scientists are in this photo?!
Cole,ドクの前に写っている奴‥‥‥これはキールじゃないのか！？,That guy in front of Doc... is that Killer?
Cole,ちょっと待てよ‥‥‥たしかドクはキールをどこかで見た事があるって言ってたな‥‥‥。,Wait a sec... didn't Doc say he saw Killer somewhere before?
Cole,キールがもし学会で、この時のドクの話を聞いていたとしたら‥‥‥。,Could Killer have been listening to Doc at this conference?
Cole,いや、キールは隣街での被害を調べていて、その原因をつきとめるためにドクを尾行していたとも考えられ‥‥‥。,"Maybe Killer was investigating zombies in that other city, and it led him to Doc?"
Cole,違うな‥‥‥もしそうだとしたら、警察はこの街に被害が及ぶ前に住民を避難させる筈だろうしな。,"Maybe not. If that were the case, wouldn't a policeman have evacuated the city before the zombie outbreak? But..."
Cole,でも、もしキールがやったとしたら、どうしてあのホテルで初めて会った時にドクを殺さなかったのかが疑問だな。俺達の手前、できなかったのかも‥‥‥。,"If Killer had stolen Doc's research, why not kill him when he got to the hotel? Maybe he couldn't because Sheila and I were there too?"
Cole,いや、それだったら俺達３人一緒に殺ってしまう方が手っ取り早いだろうし‥‥‥。,"Well, he could've killed all three of us right?"
Cole,‥‥‥あっ！　まずい、もうこんな時間だ。ケインとの約束の時間までもうすぐだ。,"Ah, crap, the time! I gotta go meet Cain."
Cole,とにかくケインともこの事を相談した方がいいだろうな。,"Anyway, it'd be better to discuss this with Cain."
Cole,この封筒には何が入っているのかな‥‥‥。,I wonder what's in this envelope...
Cole,写真が一枚入っているだけだな。ドクが他の科学者達と一緒に学会で撮ったもののようだ。,There's only one photo inside. Looks like Doc was at an academic conference.
Cole,この封筒には写真の他には何も入っていない。,There's nothing in the envelope besides the one phot.
Cole,写真の日付を見ると‥‥‥××年の２月６日となっている。今から２ヶ月程前のものだ。,"Looking at the date on the photo, it's from Feb 6. About two months ago."
Cole,もしドクの研究を盗んだ犯人がこの写真の中にいたとしたら、今頃は死霊に喰われてしまっているのか、もしくはどこかであざ笑っているのかも‥‥‥。,"If the person who stole Doc's work was in the photo, they could've been killed by zombies or maybe they're just laughing somewhere?"
Cole,この写真の中のドクの表情には余裕があるな。蘇生薬を発表して、ここにいる皆を驚かせてやろうと考えていたのだろうな。,Doc looks so excited in this photo. Was he announcing his work on the resurrection drug?
Cole,ここに写っている他の学者さんたち‥‥‥ん！？,Those other scientists are in this photo?!
Cole,ドクの前に写っている奴‥‥‥これはキールじゃないのか！？,That guy in front of Doc... is that Killer?
Cole,ちょっと待てよ‥‥‥たしかドクはキールをどこかで見た事があるって言ってたな‥‥‥。,Wait a sec... didn't Doc say he saw Killer somewhere before?
Cole,キールがもし学会で、この時のドクの話を聞いていたとしたら‥‥‥。,Could Killer have been listening to Doc at this conference?
Cole,いや、キールは隣街での被害を調べていて、その原因をつきとめるためにドクを尾行していたとも考えられ‥‥‥。,"Maybe Killer was investigating zombies in that other city, and it led him to Doc?"
Cole,違うな‥‥‥もしそうだとしたら、警察はこの街に被害が及ぶ前に住民を避難させる筈だろうしな。,"Maybe not. If that were the case, wouldn't a policeman have evacuated the city before the zombie outbreak? But..."
Cole,でも、もしキールがやったとしたら、どうしてあのホテルで初めて会った時にドクを殺さなかったのかが疑問だな。俺達の手前、できなかったのかも‥‥‥。,"If Killer had stolen Doc's research, why not kill him when he got to the hotel? Maybe he couldn't because Sheila and I were there too?"
Cole,いや、それだったら俺達３人一緒に殺ってしまう方が手っ取り早いだろうし‥‥‥。,"Well, he could've killed all three of us right?"
Cole,‥‥‥あっ！　まずい、もうこんな時間だ。ケインとの約束の時間までもうすぐだ。,"Ah, crap, the time! I gotta go meet Cain."
Cole,とにかくケインともこの事を相談した方がいいだろうな。,"Anyway, it'd be better to discuss this with Cain."
Cole,この封筒には何が入っているのかな‥‥‥。,I wonder what's in this envelope...
Cole,写真が一枚入っているだけだな。ドクが他の科学者達と一緒に学会で撮ったもののようだ。,There's only one photo inside. Looks like Doc was at an academic conference.
Cole,この封筒には写真の他には何も入っていない。,There's nothing in the envelope besides the one phot.
Cole,写真の日付を見ると‥‥‥××年の２月６日となっている。今から２ヶ月程前のものだ。,"Looking at the date on the photo, it's from Feb 6. About two months ago."
,"<TEST >　本　<ELSE><VAR >　日記　<ELSE><TEST >　封筒　<ELSE><VAR >　写真　<ELSE>",
,『１月２４日　死んだモルモットでの実験によると、注入部近辺の細胞のみ蘇生はする模様。原因は薬剤の浸透力が不足しているものと思われる』,January 24: Experiments in dead guinea pigs suggest that only cells near the injection site are resuscitated. The cause seems to be lack of drug penetration.
,『全身蘇生には、脳・心臓・手足の６箇所に注入しなければならなかった。しかし、どうしても蘇生したモルモットは狂暴化してしまう。原因は脳にあると思われるが‥‥‥』,"To resuscitate the whole body, I had to inject it into the brain, heart, and limbs. However, revived guinea pigs will be violent. It seems that the cause is in the brain..."
,『２月６日　学会で試作の蘇生薬の事をバラしてしまった。若い奴らにコケにされたので頭にきたからだ。自分の軽はずみな行動に反省したが、彼らはわしの言ってる事を信じていなかったようだ』,"February 6th: I dropped the idea of 窶銀蟻 prototype resuscitation drug at a conference. Because they were mostly arrogant young people, they didn't believe me. I regretted my actions."
,『２月２５日　蘇生薬による狂暴化の原因は未だに判らない。脳死から時間が経つほど狂暴化するという推測も、今日の実験で否定せざるを得なくなった』,"February 25: The cause of the violence caused by resuscitation is still unknown. My speculation is that as time goes by after brain death, the violence increases but still no clue why."
,『この問題をクリアーすればノーベル賞は確実だろう。学会連中の驚いた顔が目に浮かぶ‥‥‥』,"If I can solve this problem, the Nobel Prize is mine! And to see the look on those other scientists' faces..."
,『２月２７日　蘇生薬が何者かに盗まれてしまった。研究室は荒らされ、蘇生薬に関する資料だけが一ヶ所に山積みされていた』,February 27: Someone has stolen the resuscitation drug. The lab was devastated and there was only one pile of resuscitation materials in one place.
,『恐らく犯人は蘇生薬に関する書類の写真を撮って行ったものと思われる。警察に連絡したが、相手にされなかった』,Perhaps the culprit took a picture of a document on resuscitation. I contacted the police but it didn't seem to go anywhere.
,『犯人はわしの研究を知っている奴だ、たぶん学会の中にいた誰かだろう‥‥‥。明日あたってみることにする』,"The culprit is someone who knows my research, maybe someone who was at the conference. I will try again tomorrow"
,『２月２８日　手掛かりがつかめず、また蘇生薬の制作に入る。まだ未完成だが、そろそろ公開しないと盗んだ奴に先を越されてしまう。まずはコールの驚いた顔を見るとしよう』,"February 28: Still no clue on the culprit, and I started making the resuscitation drug. It's still incomplete, but if I don't release it soon, I'll be overtaken by whoever stole it. Let's start with the surprised face of Cole."
,『３月２５日　再び薬が完成した。狂暴性は未だに解決できないが、今となっては発表する事を最優先に考えた方がいいだろう。モタモタしていると、わしの研究を盗んだ奴に先を越されてしまう』,"March 25: I completed the drug again. The ferocity problem is still unsolved, but releasing it is top priority to stay ahead of whoever stole my research..."
,『１月２４日　死んだモルモットでの実験によると、注入部近辺の細胞のみ蘇生はする模様。原因は薬剤の浸透力が不足しているものと思われる』,January 24: Experiments in dead guinea pigs suggest that only cells near the injection site are resuscitated. The cause seems to be lack of drug penetration.
,『全身蘇生には、脳・心臓・手足の６箇所に注入しなければならなかった。しかし、どうしても蘇生したモルモットは狂暴化してしまう。原因は脳にあると思われるが‥‥‥』,"To resuscitate the whole body, I had to inject it into the brain, heart, and limbs. However, revived guinea pigs will be violent. It seems that the cause is in the brain..."
,『２月６日　学会で試作の蘇生薬の事をバラしてしまった。若い奴らにコケにされたので頭にきたからだ。自分の軽はずみな行動に反省したが、彼らはわしの言ってる事を信じていなかったようだ』,"February 6th: I dropped the idea of 窶銀蟻 prototype resuscitation drug at a conference. Because they were mostly arrogant young people, they didn't believe me. I regretted my actions."
,『２月２５日　蘇生薬による狂暴化の原因は未だに判らない。脳死から時間が経つほど狂暴化するという推測も、今日の実験で否定せざるを得なくなった』,"February 25: The cause of the violence caused by resuscitation is still unknown. My speculation is that as time goes by after brain death, the violence increases but still no clue why."
,『この問題をクリアーすればノーベル賞は確実だろう。学会連中の驚いた顔が目に浮かぶ‥‥‥』,"If I can solve this problem, the Nobel Prize is mine! And to see the look on those other scientists' faces..."
,『２月２７日　蘇生薬が何者かに盗まれてしまった。研究室は荒らされ、蘇生薬に関する資料だけが一ヶ所に山積みされていた』,February 27: Someone has stolen the resuscitation drug. The lab was devastated and there was only one pile of resuscitation materials in one place.
,『恐らく犯人は蘇生薬に関する書類の写真を撮って行ったものと思われる。警察に連絡したが、相手にされなかった』,Perhaps the culprit took a picture of a document on resuscitation. I contacted the police but it didn't seem to go anywhere.
,『犯人はわしの研究を知っている奴だ、たぶん学会の中にいた誰かだろう‥‥‥。明日あたってみることにする』,"The culprit is someone who knows my research, maybe someone who was at the conference. I will try again tomorrow"
,『２月２８日　手掛かりがつかめず、また蘇生薬の制作に入る。まだ未完成だが、そろそろ公開しないと盗んだ奴に先を越されてしまう。まずはコールの驚いた顔を見るとしよう』,"February 28: Still no clue on the culprit, and I started making the resuscitation drug. It's still incomplete, but if I don't release it soon, I'll be overtaken by whoever stole it. Let's start with the surprised face of Cole."
,『３月２５日　再び薬が完成した。狂暴性は未だに解決できないが、今となっては発表する事を最優先に考えた方がいいだろう。モタモタしていると、わしの研究を盗んだ奴に先を越されてしまう』,"March 25: I completed the drug again. The ferocity problem is still unsolved, but releasing it is top priority to stay ahead of whoever stole my research..."
,『１月２４日　死んだモルモットでの実験によると、注入部近辺の細胞のみ蘇生はする模様。原因は薬剤の浸透力が不足しているものと思われる』,January 24: Experiments in dead guinea pigs suggest that only cells near the injection site are resuscitated. The cause seems to be lack of drug penetration.
,『全身蘇生には、脳・心臓・手足の６箇所に注入しなければならなかった。しかし、どうしても蘇生したモルモットは狂暴化してしまう。原因は脳にあると思われるが‥‥‥』,"To resuscitate the whole body, I had to inject it into the brain, heart, and limbs. However, revived guinea pigs will be violent. It seems that the cause is in the brain..."
,『２月６日　学会で試作の蘇生薬の事をバラしてしまった。若い奴らにコケにされたので頭にきたからだ。自分の軽はずみな行動に反省したが、彼らはわしの言ってる事を信じていなかったようだ』,"February 6th: I dropped the idea of 窶銀蟻 prototype resuscitation drug at a conference. Because they were mostly arrogant young people, they didn't believe me. I regretted my actions."
,『２月２５日　蘇生薬による狂暴化の原因は未だに判らない。脳死から時間が経つほど狂暴化するという推測も、今日の実験で否定せざるを得なくなった』,"February 25: The cause of the violence caused by resuscitation is still unknown. My speculation is that as time goes by after brain death, the violence increases but still no clue why."
,『この問題をクリアーすればノーベル賞は確実だろう。学会連中の驚いた顔が目に浮かぶ‥‥‥』,"If I can solve this problem, the Nobel Prize is mine! And to see the look on those other scientists' faces..."
,『２月２７日　蘇生薬が何者かに盗まれてしまった。研究室は荒らされ、蘇生薬に関する資料だけが一ヶ所に山積みされていた』,February 27: Someone has stolen the resuscitation drug. The lab was devastated and there was only one pile of resuscitation materials in one place.
,『恐らく犯人は蘇生薬に関する書類の写真を撮って行ったものと思われる。警察に連絡したが、相手にされなかった』,Perhaps the culprit took a picture of a document on resuscitation. I contacted the police but it didn't seem to go anywhere.
,『犯人はわしの研究を知っている奴だ、たぶん学会の中にいた誰かだろう‥‥‥。明日あたってみることにする』,"The culprit is someone who knows my research, maybe someone who was at the conference. I will try again tomorrow"
,『２月２８日　手掛かりがつかめず、また蘇生薬の制作に入る。まだ未完成だが、そろそろ公開しないと盗んだ奴に先を越されてしまう。まずはコールの驚いた顔を見るとしよう』,"February 28: Still no clue on the culprit, and I started making the resuscitation drug. It's still incomplete, but if I don't release it soon, I'll be overtaken by whoever stole it. Let's start with the surprised face of Cole."
,『３月２５日　再び薬が完成した。狂暴性は未だに解決できないが、今となっては発表する事を最優先に考えた方がいいだろう。モタモタしていると、わしの研究を盗んだ奴に先を越されてしまう』,"March 25: I completed the drug again. The ferocity problem is still unsolved, but releasing it is top priority to stay ahead of whoever stole my research..."
,『１月２４日　死んだモルモットでの実験によると、注入部近辺の細胞のみ蘇生はする模様。原因は薬剤の浸透力が不足しているものと思われる』,January 24: Experiments in dead guinea pigs suggest that only cells near the injection site are resuscitated. The cause seems to be lack of drug penetration.
,『全身蘇生には、脳・心臓・手足の６箇所に注入しなければならなかった。しかし、どうしても蘇生したモルモットは狂暴化してしまう。原因は脳にあると思われるが‥‥‥』,"To resuscitate the whole body, I had to inject it into the brain, heart, and limbs. However, revived guinea pigs will be violent. It seems that the cause is in the brain..."
,『２月６日　学会で試作の蘇生薬の事をバラしてしまった。若い奴らにコケにされたので頭にきたからだ。自分の軽はずみな行動に反省したが、彼らはわしの言ってる事を信じていなかったようだ』,"February 6th: I dropped the idea of 窶銀蟻 prototype resuscitation drug at a conference. Because they were mostly arrogant young people, they didn't believe me. I regretted my actions."
,『２月２５日　蘇生薬による狂暴化の原因は未だに判らない。脳死から時間が経つほど狂暴化するという推測も、今日の実験で否定せざるを得なくなった』,"February 25: The cause of the violence caused by resuscitation is still unknown. My speculation is that as time goes by after brain death, the violence increases but still no clue why."
,『この問題をクリアーすればノーベル賞は確実だろう。学会連中の驚いた顔が目に浮かぶ‥‥‥』,"If I can solve this problem, the Nobel Prize is mine! And to see the look on those other scientists' faces..."
,『２月２７日　蘇生薬が何者かに盗まれてしまった。研究室は荒らされ、蘇生薬に関する資料だけが一ヶ所に山積みされていた』,February 27: Someone has stolen the resuscitation drug. The lab was devastated and there was only one pile of resuscitation materials in one place.
,『恐らく犯人は蘇生薬に関する書類の写真を撮って行ったものと思われる。警察に連絡したが、相手にされなかった』,Perhaps the culprit took a picture of a document on resuscitation. I contacted the police but it didn't seem to go anywhere.
,『犯人はわしの研究を知っている奴だ、たぶん学会の中にいた誰かだろう‥‥‥。明日あたってみることにする』,"The culprit is someone who knows my research, maybe someone who was at the conference. I will try again tomorrow"
,『２月２８日　手掛かりがつかめず、また蘇生薬の制作に入る。まだ未完成だが、そろそろ公開しないと盗んだ奴に先を越されてしまう。まずはコールの驚いた顔を見るとしよう』,"February 28: Still no clue on the culprit, and I started making the resuscitation drug. It's still incomplete, but if I don't release it soon, I'll be overtaken by whoever stole it. Let's start with the surprised face of Cole."
,『３月２５日　再び薬が完成した。狂暴性は未だに解決できないが、今となっては発表する事を最優先に考えた方がいいだろう。モタモタしていると、わしの研究を盗んだ奴に先を越されてしまう』,"March 25: I completed the drug again. The ferocity problem is still unsolved, but releasing it is top priority to stay ahead of whoever stole my research..."
